stk_id,beg_date,end_date,mkt_board
5266,2014/1/14,2016/3/24,OTC
5236,2020/9/23,2021/7/29,REG
5236,2021/7/29,2999/12/31,OTC
5304,1991/7/16,2020/11/20,OTC
5307,1996/2/9,2004/2/18,OTC
5307,2004/2/18,2006/9/11,OTC
5317,1996/12/2,2019/9/30,OTC
5313,1996/8/10,2001/1/8,OTC
5318,1996/12/9,2012/11/6,OTC
5324,1997/1/30,2999/12/31,OTC
5325,1997/2/24,2005/10/31,OTC
5332,1997/10/30,2002/1/24,OTC
5333,1997/11/13,2001/7/26,OTC
5336,1997/12/6,2005/11/17,OTC
5343,1998/3/25,2000/12/21,OTC
3705,2011/1/3,2999/12/31,TSE
5349,1998/6/25,2020/11/4,OTC
4144,2011/10/5,2020/10/30,TSE
5353,1998/5/18,2999/12/31,OTC
5356,1998/7/20,2999/12/31,OTC
5364,1998/12/7,2999/12/31,OTC
4424,1978/10/18,2003/5/6,TSE
5372,1999/1/20,2004/3/17,OTC
5376,1999/5/3,2007/8/1,OTC
5375,1999/3/3,2003/8/15,OTC
5017,1999/4/12,2002/2/19,OTC
5017,2002/2/19,2008/4/10,OTC
5017,1996/3/11,1999/4/12,TSE
5525,2000/5/22,2004/11/26,OTC
5525,2004/11/26,2999/12/31,TSE
5384,1999/4/16,2017/9/1,OTC
5385,1999/4/14,2004/12/29,OTC
5839,1962/2/9,2001/12/28,TSE
5841,1991/12/23,2002/5/17,TSE
5842,1990/6/26,2002/8/22,TSE
5843,1979/2/24,2002/12/31,TSE
5395,1999/9/7,2017/2/18,OTC
5401,1999/10/15,2003/9/8,OTC
5414,1999/11/26,2008/4/28,OTC
5906,2011/10/24,2999/12/31,TSE
5436,2000/6/5,2005/6/1,OTC
5441,2000/7/25,2001/8/24,OTC
5442,2000/6/30,2005/12/7,OTC
5448,2000/8/15,2002/6/20,OTC
5450,2000/8/22,2999/12/31,OTC
5480,2001/4/10,2019/3/29,OTC
5455,2000/10/19,2999/12/31,OTC
5466,2000/10/31,2015/6/17,OTC
5467,2000/11/16,2013/12/25,OTC
5471,2000/11/27,2003/8/25,OTC
5471,2003/8/25,2999/12/31,TSE
5473,2001/1/16,2005/11/11,OTC
5475,2001/1/16,2999/12/31,OTC
5481,2001/4/27,2999/12/31,OTC
5491,2001/3/21,2017/12/29,OTC
5492,2001/3/15,2009/10/30,OTC
5494,2001/4/13,2006/6/19,OTC
5497,2001/5/7,2005/7/19,OTC
5501,1995/12/29,2008/8/28,OTC
5502,1997/2/1,2002/1/24,OTC
5504,1997/9/24,2001/12/19,OTC
6452,2015/3/25,2021/4/1,TSE
5505,1998/1/15,2015/7/16,OTC
5506,1998/1/16,2015/11/26,OTC
6702,2003/1/14,2005/12/2,REG
6702,2010/11/12,2011/11/1,REG
6702,2011/11/1,2017/2/2,TSE
5513,1998/12/29,2001/12/3,OTC
5518,1999/7/7,2002/5/20,OTC
5522,1999/12/22,2007/8/6,OTC
5522,2007/8/6,2999/12/31,TSE
5523,1999/12/27,2999/12/31,OTC
5524,2000/5/6,2005/4/25,OTC
5526,2000/7/14,2001/4/25,OTC
5528,1995/8/16,2005/3/21,OTC
5529,1996/1/12,2999/12/31,OTC
5531,2001/6/19,2005/1/31,OTC
5531,2005/1/31,2999/12/31,TSE
5532,2001/6/22,2007/2/18,OTC
5533,2001/8/10,2008/4/30,OTC
5533,2008/4/30,2999/12/31,TSE
5534,2002/3/26,2004/5/24,OTC
5534,2004/5/24,2999/12/31,TSE
5602,1996/1/5,2002/3/25,OTC
5605,1997/12/19,2008/10/20,OTC
8701,1997/9/30,2003/4/28,OTC
8701,1980/8/18,1997/9/30,TSE
8702,1997/9/30,2003/4/28,OTC
8702,1988/12/27,1997/9/30,TSE
8707,1999/8/16,2003/9/3,OTC
8707,1990/11/30,1999/8/16,TSE
8708,1999/12/1,2004/3/15,OTC
8708,1987/11/5,1999/12/1,TSE
8709,1999/12/4,2003/4/28,OTC
8709,1993/1/13,1999/12/4,TSE
8711,2000/1/18,2001/11/14,OTC
8711,1996/3/4,2000/1/18,TSE
8712,2000/2/23,2003/9/3,OTC
8712,1996/1/6,2000/2/23,TSE
8713,2000/6/12,2003/4/28,OTC
8713,1998/11/16,2000/6/12,TSE
8714,2000/6/15,2003/4/28,OTC
8714,1995/1/5,2000/6/15,TSE
8716,2000/8/15,2001/5/29,OTC
8716,1995/10/30,2000/8/15,TSE
8719,2001/5/15,2003/9/3,OTC
8719,1993/9/27,2001/5/15,TSE
8720,2001/7/2,2003/9/22,OTC
8720,1991/11/23,2001/7/2,TSE
8721,2001/11/30,2004/2/9,OTC
8721,1992/12/16,2001/11/30,TSE
8722,2002/1/17,2004/11/1,OTC
8722,1982/9/8,2002/1/17,TSE
8724,2002/9/16,2004/11/16,OTC
8724,1993/12/10,2002/9/16,TSE
8725,2002/11/8,2005/1/3,OTC
8725,1995/10/30,2002/11/8,TSE
5702,1998/12/23,2003/8/27,OTC
5704,1999/12/21,2999/12/31,OTC
5801,1989/12/20,2003/7/31,OTC
5810,1995/11/1,2007/9/10,OTC
9801,1973/10/16,2007/4/11,TSE
5818,1998/12/21,2007/12/1,OTC
5819,2000/9/8,2002/1/28,OTC
5848,1995/9/6,1998/10/20,OTC
5848,1998/10/20,2002/2/18,TSE
L1799,1971/1/13,1975/3/14,TSE
5901,1997/2/24,2006/12/26,OTC
6002,1994/12/23,2003/9/30,OTC
6003,1995/4/10,2002/11/8,OTC
6004,1995/8/8,2004/7/19,OTC
6004,2004/7/19,2007/4/2,TSE
6012,1996/4/2,2003/8/25,OTC
6012,2003/8/25,2011/5/2,TSE
6013,1996/4/6,2000/6/23,OTC
6017,1997/11/8,2004/10/24,OTC
6018,1999/5/3,2002/4/1,OTC
6024,2008/5/15,2009/4/27,REG
6024,2009/4/27,2017/10/16,OTC
6024,2017/10/16,2999/12/31,TSE
6101,2001/3/29,2999/12/31,OTC
6624,2017/3/15,2019/5/28,REG
6624,2019/5/28,2999/12/31,OTC
6654,2017/10/31,2018/10/23,REG
6654,2018/10/23,2999/12/31,OTC
6105,2001/4/19,2017/10/17,OTC
6107,2001/6/13,2018/6/27,OTC
6110,2001/7/24,2008/10/21,OTC
6114,2001/9/27,2999/12/31,OTC
6115,2001/12/17,2004/7/19,OTC
6115,2004/7/19,2999/12/31,TSE
6117,2001/12/10,2003/8/25,OTC
6117,2003/8/25,2999/12/31,TSE
6135,2002/1/2,2002/1/28,REG
6135,2002/1/28,2016/3/30,OTC
6137,2002/1/2,2002/1/25,REG
6137,2002/1/25,2006/12/25,OTC
6149,2002/1/2,2002/1/25,REG
6149,2002/1/25,2009/5/3,OTC
6152,2002/1/2,2002/4/17,REG
6152,2002/4/17,2009/12/8,OTC
6152,2009/12/8,2999/12/31,TSE
6157,2002/1/2,2002/2/27,REG
6157,2002/2/27,2004/7/26,OTC
6161,2002/1/2,2002/3/1,REG
6161,2002/3/1,2999/12/31,OTC
6162,2002/1/2,2002/3/14,REG
6162,2002/3/14,2006/2/27,OTC
6164,2002/1/2,2002/4/2,REG
6164,2002/4/2,2008/10/21,OTC
6164,2008/10/21,2999/12/31,TSE
6166,2002/1/2,2002/3/28,REG
6166,2002/3/28,2004/11/8,OTC
6166,2004/11/8,2999/12/31,TSE
6174,2002/1/2,2002/5/2,REG
6174,2002/5/2,2999/12/31,OTC
6179,2002/1/2,2002/5/17,REG
6179,2002/5/17,2999/12/31,OTC
6181,2002/1/2,2002/4/26,REG
6181,2002/4/26,2005/6/28,OTC
6183,2000/4/18,2002/5/31,OTC
6183,2002/5/31,2011/12/1,OTC
6183,2011/12/1,2999/12/31,TSE
6184,2002/1/2,2002/5/28,REG
6184,2002/5/28,2005/2/15,OTC
6184,2005/2/15,2999/12/31,TSE
6193,2002/1/2,2002/10/22,REG
6193,2002/10/22,2005/1/31,OTC
6202,2002/5/13,2002/11/4,REG
6202,2002/11/4,2004/9/27,OTC
6202,2004/9/27,2999/12/31,TSE
6206,2002/6/27,2002/12/12,REG
6206,2002/12/12,2004/8/3,OTC
6206,2004/8/3,2999/12/31,TSE
6211,2002/5/28,2003/1/6,REG
6211,2003/1/6,2016/1/4,OTC
6212,2002/1/2,2002/12/26,REG
6212,2002/12/26,2999/12/31,OTC
6215,2002/8/15,2002/12/24,REG
6215,2002/12/24,2007/12/31,OTC
6215,2007/12/31,2999/12/31,TSE
6219,2002/6/14,2003/2/26,REG
6219,2003/2/26,2999/12/31,OTC
6222,2002/1/2,2003/1/9,REG
6222,2003/1/9,2999/12/31,OTC
6230,2002/4/11,2003/1/14,REG
6230,2003/1/14,2010/9/16,OTC
6230,2010/9/16,2999/12/31,TSE
6232,2002/5/13,2003/1/23,REG
6232,2003/1/23,2008/9/3,OTC
6238,2002/3/27,2003/3/31,REG
6238,2003/3/31,2020/6/19,OTC
6418,2012/12/28,2019/2/18,REG
6418,2019/2/18,2999/12/31,OTC
6250,2002/10/1,2004/6/9,REG
6250,2004/6/9,2016/5/25,OTC
6262,2002/12/4,2004/1/28,REG
6262,2004/1/28,2007/1/9,OTC
6284,2002/12/30,2004/6/29,REG
6284,2004/6/29,2999/12/31,OTC
6294,2002/12/27,2004/1/13,REG
6294,2004/1/13,2999/12/31,OTC
6298,2002/12/30,2006/3/15,REG
6298,2006/3/15,2018/10/1,OTC
6402,2001/2/8,2004/9/29,OTC
6402,2004/9/29,2009/5/11,OTC
6426,2013/10/18,2014/12/17,REG
6426,2014/12/17,2021/3/24,OTC
6426,2021/3/24,2999/12/31,TSE
6527,2015/4/29,2019/12/25,REG
6527,2019/12/25,2999/12/31,OTC
6542,2015/6/25,2016/9/8,REG
6542,2016/9/8,2999/12/31,OTC
6554,2016/2/18,2016/12/12,REG
6554,2016/12/12,2018/5/31,OTC
6556,2016/1/6,2017/10/31,REG
6556,2017/10/31,2999/12/31,OTC
8103,2003/5/22,2004/3/29,REG
8103,2004/3/29,2009/9/29,OTC
8103,2009/9/29,2999/12/31,TSE
6574,2016/7/14,2017/9/4,REG
6574,2017/9/4,2999/12/31,OTC
6577,2016/3/8,2017/3/21,REG
6577,2017/3/21,2999/12/31,OTC
6588,2016/8/30,2020/7/1,REG
6588,2020/7/1,2999/12/31,OTC
6596,2016/10/7,2018/1/4,REG
6596,2018/1/4,2999/12/31,OTC
8017,2003/1/2,2004/3/1,REG
8017,2004/3/1,2007/8/29,OTC
8039,2003/1/15,2003/12/19,REG
8039,2003/12/19,2009/12/17,OTC
8039,2009/12/17,2999/12/31,TSE
8040,2003/1/13,2007/4/30,REG
8040,2007/4/30,2999/12/31,OTC
6649,2017/8/29,2019/6/5,REG
6649,2019/6/5,2999/12/31,OTC
8053,2003/1/23,2005/1/20,REG
8053,2005/1/20,2016/5/11,OTC
8071,2003/2/21,2003/12/29,REG
8071,2003/12/29,2999/12/31,OTC
8079,2003/3/6,2004/1/15,REG
8079,2004/1/15,2016/9/1,OTC
8082,2003/3/19,2003/12/30,REG
8082,2003/12/30,2016/9/26,OTC
8084,2003/3/27,2004/3/8,REG
8084,2004/3/8,2999/12/31,OTC
8087,2003/3/31,2004/2/25,REG
8087,2004/2/25,2999/12/31,OTC
8105,2002/4/2,2004/9/17,REG
8105,2004/9/17,2006/12/27,OTC
8105,2006/12/27,2999/12/31,TSE
8107,2003/1/17,2005/11/15,REG
8107,2005/11/15,2999/12/31,OTC
8111,2003/5/21,2004/2/9,REG
8111,2004/2/9,2999/12/31,OTC
8112,2003/5/28,2004/2/9,REG
8112,2004/2/9,2007/12/31,OTC
8112,2007/12/31,2999/12/31,TSE
6168,2003/8/25,2999/12/31,TSE
6811,2021/1/6,2022/8/9,REG
6811,2022/8/9,2999/12/31,OTC
5228,2015/3/26,2022/5/20,REG
5228,2022/5/20,2999/12/31,OTC
3521,2006/9/13,2007/8/7,REG
3521,2007/8/7,2999/12/31,OTC
6546,2015/7/28,2018/3/31,REG
6546,2020/11/9,2022/5/24,REG
6546,2022/5/24,2999/12/31,OTC
6473,2014/12/8,2999/12/31,REG
4584,2021/10/5,2022/10/5,REG
4584,2022/10/5,2999/12/31,OTC
6804,2020/12/2,2022/3/31,REG
6804,2022/3/31,2999/12/31,OTC
4768,2019/11/26,2022/4/13,REG
4768,2022/4/13,2999/12/31,OTC
6712,2018/10/26,2021/1/8,REG
6712,2021/1/8,2999/12/31,OTC
6721,2019/3/27,2022/4/29,REG
6721,2022/4/29,2999/12/31,OTC
6735,2019/10/18,2022/4/29,REG
6735,2022/4/29,2999/12/31,OTC
6823,2021/6/10,2022/6/30,REG
6823,2022/6/30,2999/12/31,OTC
2812,1984/5/15,2999/12/31,TSE
3406,2004/12/31,2005/12/20,REG
3406,2005/12/20,2999/12/31,TSE
3625,2008/4/29,2009/10/28,REG
3625,2009/10/28,2999/12/31,OTC
6879,2022/1/25,2022/5/25,PSB
6879,2022/5/25,2999/12/31,REG
5251,2011/10/4,2012/11/26,REG
5251,2012/11/26,2999/12/31,OTC
5511,1998/12/9,2999/12/31,OTC
2424,1997/12/19,2000/9/11,OTC
2424,2000/9/11,2999/12/31,TSE
3149,2004/5/25,2011/11/23,REG
3149,2011/11/23,2999/12/31,TSE
1789,2010/10/29,2011/9/29,REG
1789,2011/9/29,2999/12/31,TSE
4949,2010/6/24,2018/9/1,REG
4949,2023/1/16,2999/12/31,REG
5210,2002/1/2,2002/4/25,REG
5210,2002/4/25,2999/12/31,OTC
8383,2003/8/28,2004/9/10,REG
8383,2004/9/10,2999/12/31,OTC
5299,2012/12/7,2018/1/23,REG
5299,2018/1/23,2999/12/31,OTC
6818,2021/1/21,2999/12/31,REG
5835,1996/11/29,2002/12/18,TSE
3218,2004/1/29,2004/11/29,REG
3218,2004/11/29,2999/12/31,OTC
1516,1995/4/1,2999/12/31,TSE
4911,2008/4/28,2011/3/21,REG
4911,2011/3/21,2999/12/31,OTC
7590,2022/3/2,2999/12/31,REG
2237,2014/12/23,2999/12/31,REG
3465,2005/10/28,2008/1/28,REG
3465,2008/1/28,2999/12/31,OTC
4980,2010/11/16,2999/12/31,REG
7427,2021/7/8,2999/12/31,REG
6732,2019/6/18,2020/6/8,REG
6732,2020/6/8,2999/12/31,OTC
4441,2022/1/26,2999/12/31,REG
4166,2012/6/15,2999/12/31,REG
2014,1992/2/20,2999/12/31,TSE
2820,1994/10/26,2999/12/31,TSE
3150,2010/10/6,2999/12/31,REG
3260,2003/12/1,2004/10/8,REG
3260,2004/10/8,2999/12/31,OTC
6021,2002/11/18,2003/4/21,REG
6021,2003/4/21,2999/12/31,OTC
6865,2021/12/28,2023/1/11,REG
6865,2023/1/11,2999/12/31,OTC
5548,2022/11/1,2999/12/31,REG
1522,1997/10/6,2999/12/31,TSE
1781,2004/1/9,2004/12/24,REG
1781,2004/12/24,2999/12/31,OTC
3085,2002/5/22,2004/3/1,REG
3085,2004/3/1,2999/12/31,OTC
4195,2013/12/16,2999/12/31,REG
8077,2003/2/27,2004/12/6,REG
8077,2004/12/6,2999/12/31,OTC
2928,2016/1/27,2021/10/22,OTC
3144,2003/12/2,2004/12/24,REG
3144,2004/12/24,2021/12/20,OTC
6874,2021/12/22,2022/5/3,PSB
6874,2022/5/3,2022/12/14,REG
6874,2022/12/14,2999/12/31,OTC
2479,2000/3/27,2001/9/19,OTC
2479,2007/12/24,2009/3/16,OTC
2479,2001/9/19,2007/12/24,TSE
2719,2008/1/28,2012/2/24,REG
2719,2012/2/24,2999/12/31,OTC
3383,2007/1/9,2007/12/10,REG
3383,2007/12/10,2022/9/26,TSE
4152,2011/10/24,2012/12/21,REG
4152,2012/12/21,2021/10/8,OTC
4803,2015/12/16,2021/12/27,OTC
6005,1995/8/29,2005/11/21,OTC
6005,2005/11/21,2999/12/31,TSE
2841,1999/1/8,2022/8/4,TSE
5503,1997/2/17,2001/10/15,OTC
6740,2019/10/16,2021/4/29,REG
6855,2021/10/25,2022/2/15,PSB
6855,2022/2/15,2022/10/6,REG
6855,2022/10/6,2999/12/31,OTC
2924,2011/9/9,2011/12/2,REG
2924,2011/12/2,2999/12/31,OTC
3443,2004/12/24,2006/11/3,REG
3443,2006/11/3,2999/12/31,TSE
4429,2009/9/9,2010/9/15,REG
4429,2010/9/15,2022/5/31,OTC
4712,1999/4/3,2999/12/31,OTC
5102,2000/10/27,2022/7/15,OTC
6153,2002/1/2,2002/2/4,REG
6153,2002/2/4,2008/1/21,OTC
6153,2008/1/21,2999/12/31,TSE
6208,2002/1/2,2002/12/23,REG
6208,2002/12/23,2999/12/31,OTC
6289,2002/12/26,2003/8/28,REG
6289,2003/8/28,2022/9/26,TSE
6438,2013/11/25,2017/4/25,REG
6438,2017/4/25,2021/1/19,OTC
6438,2021/1/19,2999/12/31,TSE
6475,2014/12/4,2021/9/1,REG
8406,2012/4/27,2022/4/29,OTC
8482,2018/8/15,2999/12/31,TSE
8491,2016/1/19,2022/7/23,REG
8706,1999/8/12,2001/7/10,OTC
8706,1996/1/15,1999/8/12,TSE
8717,2000/11/15,2001/10/22,OTC
8717,1992/4/8,2000/11/15,TSE
2890,2002/5/9,2999/12/31,TSE
3081,2002/4/22,2004/9/23,REG
3081,2014/7/15,2015/7/22,REG
3081,2015/7/22,2999/12/31,OTC
3379,2004/9/13,2011/10/20,REG
3379,2011/10/20,2999/12/31,OTC
4532,2002/1/2,2002/2/25,REG
4532,2002/2/25,2003/8/4,OTC
4532,2003/8/4,2999/12/31,TSE
5271,2012/3/6,2999/12/31,REG
6144,2002/1/2,2002/1/23,REG
6144,2002/1/23,2999/12/31,OTC
6878,2022/3/17,2999/12/31,REG
3219,2003/6/2,2004/3/19,REG
3219,2004/3/19,2999/12/31,OTC
3685,2009/11/3,2010/12/8,REG
3685,2010/12/8,2999/12/31,OTC
3688,2014/4/25,2022/1/7,REG
4966,2011/9/13,2999/12/31,OTC
5321,1996/12/30,2999/12/31,OTC
5345,1998/3/23,2999/12/31,OTC
5604,1997/5/22,2999/12/31,OTC
6240,2002/11/27,2003/5/30,REG
6240,2003/5/30,2999/12/31,OTC
6506,2003/1/13,2011/5/3,REG
6506,2011/5/3,2999/12/31,OTC
8489,2016/1/12,2017/4/27,REG
8489,2017/4/27,2999/12/31,OTC
4582,2019/9/30,2999/12/31,REG
1473,1999/4/15,2000/9/11,OTC
1473,2000/9/11,2999/12/31,TSE
2321,1991/11/8,2999/12/31,TSE
3444,2007/4/18,2008/9/26,REG
3444,2008/9/26,2999/12/31,OTC
8442,2016/11/8,2999/12/31,TSE
6026,2014/9/30,2016/1/27,REG
6026,2016/1/27,2999/12/31,OTC
6247,2002/7/22,2003/7/4,REG
6247,2003/7/4,2023/2/10,OTC
6269,2002/12/18,2003/9/23,REG
6269,2003/9/23,2999/12/31,TSE
2408,2000/8/17,2999/12/31,TSE
4433,2013/2/18,2014/11/3,REG
4433,2014/11/3,2999/12/31,OTC
4564,2017/1/20,2019/3/7,REG
4564,2019/3/7,2999/12/31,TSE
4938,2010/6/24,2999/12/31,TSE
5388,1999/5/19,2007/12/3,OTC
5388,2007/12/3,2999/12/31,TSE
6470,2014/9/24,2015/11/3,REG
6470,2015/11/3,2999/12/31,OTC
8089,2003/1/17,2005/5/3,REG
8089,2018/8/31,2020/9/23,REG
8089,2020/9/23,2999/12/31,OTC
4770,2020/9/28,2021/12/22,REG
4770,2021/12/22,2999/12/31,TSE
1531,1999/6/2,2000/9/11,OTC
1531,2000/9/11,2999/12/31,TSE
2337,1995/3/15,2999/12/31,TSE
6679,2018/5/9,2019/5/9,REG
6679,2019/5/9,2999/12/31,OTC
6775,2020/5/29,2999/12/31,REG
2061,2005/3/7,2010/12/9,REG
2061,2010/12/9,2999/12/31,OTC
2540,1989/12/26,2999/12/31,TSE
3596,2007/10/30,2009/3/11,REG
3596,2009/3/11,2999/12/31,TSE
3617,2008/4/24,2009/12/23,REG
3617,2009/12/23,2999/12/31,TSE
4419,2001/6/26,2999/12/31,OTC
8067,2003/1/28,2004/4/23,REG
8067,2004/4/23,2999/12/31,OTC
4551,2014/1/8,2015/8/10,REG
4551,2015/8/10,2999/12/31,TSE
6794,2020/12/25,2999/12/31,REG
6913,2022/10/6,2022/12/26,PSB
6913,2022/12/26,2999/12/31,REG
6562,2016/1/22,2019/11/8,REG
6562,2021/6/23,2999/12/31,REG
3073,2002/1/2,2007/10/8,REG
3073,2007/10/8,2999/12/31,OTC
3581,2007/10/2,2015/1/20,REG
3581,2015/1/20,2999/12/31,OTC
6155,2002/1/2,2002/3/1,REG
6155,2002/3/1,2006/8/18,OTC
6155,2006/8/18,2999/12/31,TSE
6696,2018/10/8,2999/12/31,REG
1452,1992/12/28,2999/12/31,TSE
1723,1998/11/27,2999/12/31,TSE
2301,1995/11/17,2999/12/31,TSE
5601,1994/11/24,2999/12/31,OTC
8021,2003/1/2,2004/12/21,REG
8021,2004/12/21,2008/1/21,OTC
8021,2008/1/21,2999/12/31,TSE
1535,2000/1/4,2001/9/19,OTC
1535,2001/9/19,2999/12/31,TSE
2325,1993/4/7,2018/4/30,TSE
3484,2006/6/30,2007/11/9,REG
3484,2007/11/9,2999/12/31,OTC
5347,1998/3/25,2999/12/31,OTC
5834,1994/1/24,2002/12/31,TSE
6008,1995/12/19,2013/1/18,OTC
6138,2002/1/2,2002/1/18,REG
6138,2002/1/18,2999/12/31,OTC
6739,2021/5/6,2999/12/31,REG
1773,2008/1/28,2009/2/27,REG
1773,2009/2/27,2999/12/31,TSE
2013,1992/1/21,2999/12/31,TSE
2022,1995/3/27,2999/12/31,TSE
2308,1988/12/19,2999/12/31,TSE
2613,1995/1/20,2999/12/31,TSE
3169,2004/4/21,2009/11/24,REG
3169,2009/11/24,2999/12/31,OTC
5344,1998/3/23,2999/12/31,OTC
6201,2002/7/5,2002/12/27,REG
6201,2002/12/27,2004/9/27,OTC
6201,2004/9/27,2999/12/31,TSE
6515,2019/11/19,2021/1/20,REG
6515,2021/1/20,2999/12/31,TSE
4772,2022/9/21,2999/12/31,REG
6810,2021/8/30,2999/12/31,REG
1584,2006/12/14,2007/11/28,REG
1584,2007/11/28,2999/12/31,OTC
2015,1992/5/25,2999/12/31,TSE
2360,1996/12/21,2999/12/31,TSE
1817,2011/8/22,2013/10/24,REG
1817,2013/10/24,2999/12/31,TSE
2330,1994/9/5,2999/12/31,TSE
2369,1998/4/10,2999/12/31,TSE
2379,1997/9/11,1998/10/26,OTC
2379,1998/10/26,2999/12/31,TSE
2383,1996/12/26,1998/11/27,OTC
2383,1998/11/27,2999/12/31,TSE
2419,1998/12/10,2000/9/11,OTC
2419,2000/9/11,2999/12/31,TSE
2528,1995/3/10,2999/12/31,TSE
2912,1997/8/22,2999/12/31,TSE
3006,2002/3/1,2002/3/4,REG
3006,2002/3/4,2999/12/31,TSE
3014,2002/5/8,2002/10/29,REG
3014,2002/10/29,2999/12/31,TSE
3030,2001/3/21,2002/10/29,OTC
3030,2002/10/29,2999/12/31,TSE
3092,2002/6/27,2010/5/11,REG
3092,2010/5/11,2021/5/13,OTC
3092,2021/5/13,2999/12/31,TSE
3130,2004/10/13,2006/2/17,REG
3130,2006/2/17,2999/12/31,TSE
3257,2010/4/22,2011/3/21,REG
3257,2011/3/21,2999/12/31,TSE
3259,2004/1/8,2007/12/24,REG
3259,2007/12/24,2999/12/31,OTC
5381,1999/3/19,2999/12/31,OTC
5519,1999/10/7,2014/2/10,OTC
5519,2014/2/10,2999/12/31,TSE
6281,2002/12/25,2005/12/8,REG
6281,2005/12/8,2999/12/31,TSE
6287,2002/12/26,2003/10/2,REG
6287,2003/10/2,2999/12/31,OTC
6496,2014/12/19,2016/1/7,REG
6496,2016/1/7,2999/12/31,OTC
8422,2010/10/26,2011/10/5,REG
8422,2011/10/5,2999/12/31,TSE
7516,2018/12/24,2999/12/31,REG
2423,1999/3/24,2000/9/11,OTC
2423,2000/9/11,2999/12/31,TSE
1323,1996/7/17,2000/9/11,OTC
1323,2000/9/11,2999/12/31,TSE
2430,1997/5/7,2000/9/11,OTC
2430,2000/9/11,2999/12/31,TSE
3390,2004/10/29,2006/2/22,REG
3390,2006/2/22,2999/12/31,OTC
5315,1996/11/2,2999/12/31,OTC
5902,1998/2/7,2999/12/31,OTC
6103,2001/5/7,2999/12/31,OTC
6464,2014/7/25,2015/12/16,REG
6464,2015/12/16,2999/12/31,TSE
6505,2003/1/2,2003/12/26,REG
6505,2003/12/26,2999/12/31,TSE
1409,1973/10/8,2999/12/31,TSE
3097,2002/8/2,2999/12/31,REG
2432,1999/5/14,2000/9/11,OTC
2432,2000/9/11,2008/9/1,TSE
2492,1997/11/21,2001/9/19,OTC
2492,2001/9/19,2999/12/31,TSE
2836,1998/5/18,2999/12/31,TSE
2867,2012/2/9,2012/12/18,REG
2867,2012/12/18,2999/12/31,TSE
3167,2004/4/19,2013/10/21,REG
3167,2013/10/21,2999/12/31,TSE
3313,2004/5/17,2006/5/29,REG
3313,2006/5/29,2999/12/31,OTC
3321,2004/5/12,2009/4/30,REG
3321,2014/12/5,2015/12/15,REG
3321,2015/12/15,2999/12/31,TSE
3338,2004/6/16,2013/12/13,REG
3338,2013/12/13,2999/12/31,TSE
3380,2004/12/20,2999/12/31,TSE
8069,2003/2/14,2004/3/30,REG
8069,2004/3/30,2999/12/31,OTC
3042,2001/3/19,2002/8/26,OTC
3042,2002/8/26,2999/12/31,TSE
8432,2011/6/16,2012/4/30,REG
8432,2012/4/30,2999/12/31,OTC
9941,1999/12/4,2001/9/19,OTC
9941,2001/9/19,2999/12/31,TSE
6763,2020/4/9,2022/3/15,REG
6763,2022/3/15,2999/12/31,OTC
2002,1974/12/26,2999/12/31,TSE
2441,2000/10/26,2999/12/31,TSE
2611,1993/10/28,2999/12/31,TSE
5508,1998/5/13,2999/12/31,OTC
5871,2011/7/11,2011/12/13,REG
5871,2011/12/13,2999/12/31,TSE
6129,2001/12/25,2999/12/31,OTC
8047,2003/1/17,2004/2/9,REG
8047,2004/2/9,2999/12/31,OTC
6643,2017/9/20,2019/1/23,REG
6643,2019/1/23,2999/12/31,OTC
3585,2007/10/25,2999/12/31,REG
1476,2001/4/18,2999/12/31,TSE
1727,1999/1/16,2000/9/11,OTC
1727,2000/9/11,2999/12/31,TSE
1785,2004/4/9,2005/1/31,REG
1785,2005/1/31,2999/12/31,OTC
2331,1994/9/21,2999/12/31,TSE
3227,2003/7/31,2006/5/4,REG
3227,2006/5/4,2999/12/31,OTC
3706,2013/9/12,2999/12/31,TSE
4915,2009/12/31,2012/10/5,REG
4915,2012/10/5,2999/12/31,TSE
6188,2002/1/2,2002/8/27,REG
6188,2002/8/27,2999/12/31,OTC
8411,2009/12/17,2011/11/1,REG
8411,2011/11/1,2999/12/31,TSE
6591,2016/11/30,2017/12/28,REG
6591,2017/12/28,2999/12/31,TSE
6690,2018/7/27,2019/10/30,REG
6690,2019/10/30,2999/12/31,OTC
2367,1997/12/13,2999/12/31,TSE
1232,1996/2/9,2999/12/31,TSE
1326,1984/12/20,2999/12/31,TSE
1434,1985/12/24,2999/12/31,TSE
2338,1995/4/17,2999/12/31,TSE
2823,1995/2/8,2021/12/30,TSE
2888,2002/2/19,2999/12/31,TSE
3045,2000/9/19,2002/8/26,OTC
3045,2002/8/26,2999/12/31,TSE
4977,2012/12/26,2013/11/20,REG
4977,2013/11/20,2999/12/31,TSE
5847,1995/9/11,1998/8/19,OTC
5847,1998/8/19,2002/1/28,TSE
6873,2021/12/28,2023/3/6,REG
6873,2023/3/6,2999/12/31,TIB
2231,2007/11/21,2009/3/25,REG
2231,2009/3/25,2010/11/19,OTC
2231,2010/11/19,2999/12/31,TSE
2352,1996/7/22,2999/12/31,TSE
1582,2005/12/23,2007/1/11,REG
1582,2007/1/11,2009/12/17,OTC
1582,2009/12/17,2999/12/31,TSE
2353,1996/9/18,2999/12/31,TSE
